client_id,group,journeys,completed_journeys,completed,furthest_step,step_backs,repeated_steps,completion_time_s,effective_time_s,error_rate_a,error_rate_b,step_backs_per_journey,abandoned,clnt_tenure_yr,clnt_tenure_mnth,clnt_age,gendr,num_accts,bal,calls_6_mnth,logons_6_mnth,age_band
1955550,Control,1,1,True,4,0,0,273.0,273.0,0.0,0.0,0.0,False,13.0,156.0,50.5,F,2.0,84607.47,1.0,4.0,50-65
1955672,Test,1,1,True,4,1,1,885.0,648.0,1.0,1.0,1.0,False,4.0,59.0,28.5,U,2.0,29414.24,6.0,9.0,<35
1955808,Test,1,1,True,4,0,0,165.0,165.0,0.0,0.0,0.0,False,5.0,66.0,66.5,F,2.0,47986.15,2.0,6.0,65+
1955817,Control,2,1,True,4,1,0,72.0,72.0,0.0,0.5,0.5,False,4.0,59.0,36.5,U,2.0,33643.33,6.0,9.0,35-50
1956135,Test,3,0,False,1,1,1,,,0.3333333333333333,0.3333333333333333,0.3333333333333333,True,16.0,203.0,61.0,F,2.0,74834.72,6.0,9.0,50-65
1956756,Control,1,0,False,3,0,0,,,0.0,0.0,0.0,True,12.0,151.0,35.0,F,2.0,30547.59,0.0,3.0,<35
1956823,Control,1,0,False,0,0,0,,,0.0,0.0,0.0,True,8.0,101.0,36.0,U,2.0,103775.92,0.0,3.0,35-50
1956921,Control,1,1,True,4,0,0,659.0,659.0,0.0,0.0,0.0,False,28.0,339.0,53.5,F,2.0,72111.73999999999,0.0,3.0,50-65
1957156,Control,1,1,True,4,0,0,491.0,491.0,0.0,0.0,0.0,False,20.0,246.0,71.5,F,2.0,86599.85,1.0,4.0,65+
1957227,Test,1,0,False,1,0,0,,,0.0,0.0,0.0,True,10.0,131.0,39.5,M,2.0,88970.39,0.0,3.0,35-50
1957382,Test,1,1,True,4,2,1,234.0,199.0,1.0,2.0,2.0,False,10.0,125.0,56.5,F,2.0,131246.38,2.0,5.0,50-65
1957491,Control,1,1,True,4,1,0,721.0,721.0,0.0,1.0,1.0,False,5.0,61.0,26.5,U,2.0,52255.12,3.0,6.0,<35
1957546,Test,1,0,False,2,4,0,,,0.0,4.0,4.0,True,15.0,189.0,42.0,F,2.0,24070.88,0.0,3.0,35-50
1957726,Control,1,0,False,3,0,2,,,2.0,0.0,0.0,True,12.0,153.0,39.0,M,2.0,143805.28,3.0,6.0,35-50
1958136,Control,2,1,True,4,1,1,990.0,844.0,0.5,0.5,0.5,False,17.0,215.0,69.5,M,2.0,119208.68,5.0,8.0,65+
1958144,Test,1,0,False,1,1,0,,,0.0,1.0,1.0,True,10.0,130.0,35.0,M,2.0,199688.53,5.0,8.0,<35
1958549,Test,2,1,True,4,1,1,787.0,646.0,0.5,0.5,0.5,False,26.0,318.0,68.5,F,2.0,96522.35,6.0,9.0,65+
1958734,Test,1,1,True,4,1,0,103.0,88.0,0.0,1.0,1.0,False,14.0,178.0,63.5,M,2.0,63242.88,1.0,4.0,50-65
1958853,Control,1,1,True,4,0,0,260.0,260.0,0.0,0.0,0.0,False,4.0,58.0,39.5,U,2.0,94571.13,6.0,9.0,35-50
1958941,Test,1,1,True,4,0,0,154.0,154.0,0.0,0.0,0.0,False,23.0,276.0,45.5,F,3.0,191797.35,6.0,9.0,35-50
1959844,Control,4,1,True,4,1,0,295.0,275.0,0.0,0.25,0.25,False,8.0,106.0,57.5,F,2.0,53474.41,5.0,8.0,50-65
1960031,Control,1,1,True,4,0,0,547.0,547.0,0.0,0.0,0.0,False,5.0,71.0,42.5,U,3.0,63339.02,5.0,8.0,35-50
1960131,Test,3,1,True,4,2,2,330.0,330.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,False,6.0,82.0,68.5,U,2.0,214134.25,6.0,9.0,65+
1960366,Control,2,1,True,4,0,0,997.0,997.0,0.0,0.0,0.0,False,16.0,192.0,55.5,F,2.0,51130.24,1.0,4.0,50-65
1960597,Test,1,1,True,4,0,0,232.0,232.0,0.0,0.0,0.0,False,3.0,44.0,22.5,U,2.0,31885.84,3.0,6.0,<35
1960601,Test,1,1,True,4,1,0,346.0,279.0,0.0,1.0,1.0,False,16.0,202.0,40.5,F,2.0,81810.95,3.0,6.0,35-50
1960752,Test,1,1,True,4,0,0,217.0,217.0,0.0,0.0,0.0,False,10.0,120.0,44.5,F,2.0,76227.32,2.0,5.0,35-50
1960766,Test,1,0,False,3,1,1,,,1.0,1.0,1.0,True,13.0,159.0,34.5,F,2.0,28179.69,2.0,5.0,<35
1960844,Control,3,0,False,1,1,7,,,2.3333333333333335,0.3333333333333333,0.3333333333333333,True,10.0,123.0,55.0,F,2.0,65893.04000000001,1.0,4.0,50-65
1961042,Control,1,0,False,2,1,0,,,0.0,1.0,1.0,True,21.0,255.0,33.0,F,2.0,50847.78999999999,4.0,7.0,<35
1961214,Test,1,0,False,1,0,0,,,0.0,0.0,0.0,True,17.0,205.0,49.0,M,2.0,23979.81,2.0,5.0,35-50
1961944,Control,1,1,True,4,0,0,218.0,218.0,0.0,0.0,0.0,False,5.0,61.0,47.5,M,3.0,125161.22,6.0,9.0,35-50
1962359,Control,1,1,True,4,0,0,224.0,224.0,0.0,0.0,0.0,False,12.0,152.0,37.5,F,2.0,70188.98,0.0,3.0,35-50
1962381,Test,1,0,False,2,1,0,,,0.0,1.0,1.0,True,21.0,256.0,29.0,M,2.0,104771.87,2.0,5.0,<35
1962563,Test,3,1,True,4,1,2,95.0,95.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,False,13.0,164.0,27.5,F,2.0,58649.98,2.0,5.0,<35
1962746,Test,1,1,True,4,0,3,562.0,235.0,3.0,0.0,0.0,False,5.0,63.0,51.0,M,2.0,51939.57,6.0,9.0,50-65
1962774,Test,1,0,False,1,1,9,,,9.0,1.0,1.0,True,21.0,263.0,58.0,F,2.0,235384.66,1.0,4.0,50-65
1962811,Test,1,1,True,4,0,0,109.0,109.0,0.0,0.0,0.0,False,8.0,96.0,28.5,U,2.0,30335.6,0.0,3.0,<35
1963096,Test,1,1,True,4,0,0,231.0,231.0,0.0,0.0,0.0,False,15.0,184.0,59.0,M,2.0,28392.12,5.0,8.0,50-65
1963145,Control,1,0,False,2,0,0,,,0.0,0.0,0.0,True,5.0,70.0,30.5,U,2.0,30968.85,0.0,3.0,<35
1963327,Test,3,0,False,3,3,2,,,0.6666666666666666,1.0,1.0,True,8.0,107.0,62.0,F,2.0,253306.68,6.0,9.0,50-65
1963382,Control,2,0,False,3,1,0,,,0.0,0.5,0.5,True,5.0,71.0,21.0,M,2.0,27940.21,0.0,3.0,<35
1963436,Control,1,0,False,1,0,0,,,0.0,0.0,0.0,True,21.0,253.0,71.5,M,2.0,57036.08,2.0,5.0,65+
1963440,Control,1,1,True,4,0,0,372.0,372.0,0.0,0.0,0.0,False,14.0,170.0,37.5,M,4.0,612441.87,6.0,9.0,35-50
1963936,Control,1,1,True,4,0,1,604.0,497.0,1.0,0.0,0.0,False,11.0,141.0,44.5,M,2.0,148788.68,2.0,5.0,35-50
1963938,Test,2,1,True,4,0,0,130.0,130.0,0.0,0.0,0.0,False,18.0,219.0,49.5,F,2.0,56962.09,1.0,4.0,35-50
1963998,Test,1,0,False,0,0,1,,,1.0,0.0,0.0,True,8.0,106.0,38.0,F,2.0,42614.28999999999,1.0,4.0,35-50
1964178,Control,3,1,True,4,0,2,298.0,298.0,0.6666666666666666,0.0,0.0,False,19.0,229.0,55.0,M,2.0,56686.71,6.0,9.0,50-65
1964381,Control,1,0,False,2,4,0,,,0.0,4.0,4.0,True,6.0,73.0,56.0,F,2.0,206620.85,4.0,7.0,50-65
1964866,Test,1,0,False,0,0,0,,,0.0,0.0,0.0,True,5.0,69.0,21.0,U,2.0,43127.33,2.0,5.0,<35
1965358,Test,2,0,False,1,1,2,,,1.0,0.5,0.5,True,12.0,154.0,51.0,F,2.0,42351.63,1.0,4.0,50-65
1965643,Control,1,1,True,4,0,1,500.0,113.0,1.0,0.0,0.0,False,11.0,135.0,29.5,F,2.0,25486.06,0.0,3.0,<35
1965795,Test,1,1,True,4,2,0,766.0,141.0,0.0,2.0,2.0,False,8.0,106.0,66.5,F,2.0,23842.04,0.0,4.0,65+
1965826,Control,1,1,True,4,0,1,1922.0,947.0,1.0,0.0,0.0,False,7.0,84.0,53.0,U,2.0,69140.43,3.0,6.0,50-65
1965939,Test,2,0,False,1,0,1,,,0.5,0.0,0.0,True,15.0,189.0,49.0,M,2.0,62563.1,0.0,3.0,35-50
1966484,Control,1,0,False,0,0,0,,,0.0,0.0,0.0,True,5.0,65.0,35.0,U,2.0,79408.22,0.0,3.0,<35
1966588,Test,1,0,False,2,0,1,,,1.0,0.0,0.0,True,4.0,54.0,31.0,U,2.0,28555.01,0.0,3.0,<35
1966658,Test,1,0,False,3,5,3,,,3.0,5.0,5.0,True,6.0,72.0,64.0,U,2.0,67480.34,6.0,9.0,50-65
1966795,Test,1,1,True,4,0,0,107.0,107.0,0.0,0.0,0.0,False,7.0,94.0,28.5,U,4.0,80841.85,6.0,9.0,<35
1967086,Control,1,1,True,4,1,1,287.0,167.0,1.0,1.0,1.0,False,6.0,74.0,52.5,U,2.0,67305.23,1.0,5.0,50-65
1967307,Control,2,1,True,4,0,0,109.0,109.0,0.0,0.0,0.0,False,16.0,197.0,62.0,F,2.0,117481.49,5.0,8.0,50-65
1967377,Test,3,1,True,4,1,1,515.0,295.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,False,7.0,86.0,58.0,U,2.0,39105.24,6.0,9.0,50-65
1967574,Test,2,1,True,4,2,0,95.0,95.0,0.0,1.0,1.0,False,5.0,70.0,42.5,U,2.0,30698.07,3.0,6.0,35-50
1967589,Test,1,0,False,0,0,1,,,1.0,0.0,0.0,True,8.0,107.0,63.0,F,2.0,495074.98,5.0,8.0,50-65
1967815,Control,1,1,True,4,1,1,1078.0,494.0,1.0,1.0,1.0,False,6.0,76.0,37.5,U,2.0,35674.34,0.0,3.0,35-50
1967874,Test,2,1,True,4,1,1,326.0,299.0,0.5,0.5,0.5,False,9.0,118.0,49.5,M,2.0,343534.52,6.0,9.0,35-50
1969160,Control,1,1,True,4,3,1,1028.0,423.0,1.0,3.0,3.0,False,15.0,184.0,64.5,M,2.0,932624.02,2.0,5.0,50-65
1969164,Test,1,1,True,4,0,0,369.0,369.0,0.0,0.0,0.0,False,18.0,226.0,53.5,F,2.0,125649.14,0.0,3.0,50-65
1969515,Control,1,1,True,4,0,0,495.0,495.0,0.0,0.0,0.0,False,15.0,188.0,53.5,M,2.0,57247.56,2.0,5.0,50-65
1969582,Test,1,0,False,0,0,0,,,0.0,0.0,0.0,True,11.0,138.0,59.0,M,2.0,48489.81,2.0,6.0,50-65
1969696,Control,1,1,True,4,0,0,153.0,153.0,0.0,0.0,0.0,False,4.0,58.0,25.5,U,2.0,34085.56,0.0,3.0,<35
1969872,Control,3,1,True,4,0,0,508.0,508.0,0.0,0.0,0.0,False,6.0,73.0,55.5,U,2.0,126641.11,6.0,9.0,50-65
1969889,Control,2,0,False,0,0,0,,,0.0,0.0,0.0,True,16.0,195.0,42.0,M,3.0,263403.57,5.0,8.0,35-50
1970262,Control,2,0,False,3,2,1,,,0.5,1.0,1.0,True,5.0,70.0,46.0,U,2.0,35818.85,0.0,3.0,35-50
1970759,Control,2,1,True,4,0,0,141.0,141.0,0.0,0.0,0.0,False,5.0,70.0,31.0,U,2.0,38885.48,5.0,8.0,<35
1970830,Control,2,1,True,4,0,0,178.0,178.0,0.0,0.0,0.0,False,4.0,57.0,41.5,F,2.0,45196.03,1.0,4.0,35-50
1971060,Control,1,0,False,3,2,3,,,3.0,2.0,2.0,True,13.0,167.0,42.0,F,2.0,46663.11,3.0,6.0,35-50
1971148,Test,1,1,True,4,0,0,138.0,138.0,0.0,0.0,0.0,False,13.0,166.0,29.0,F,2.0,91019.21,1.0,4.0,<35
1971289,Test,1,0,False,0,0,1,,,1.0,0.0,0.0,True,15.0,189.0,50.0,M,2.0,156433.12,0.0,3.0,35-50
1971298,Control,1,1,True,4,0,0,705.0,705.0,0.0,0.0,0.0,False,4.0,59.0,59.5,U,2.0,102809.44,5.0,8.0,50-65
1971383,Control,3,1,True,4,2,7,784.0,775.0,2.3333333333333335,0.6666666666666666,0.6666666666666666,False,9.0,118.0,31.5,M,2.0,44028.47,2.0,5.0,<35
1972099,Test,1,1,True,4,0,0,125.0,125.0,0.0,0.0,0.0,False,5.0,68.0,29.0,U,2.0,58008.79,5.0,8.0,<35
1972168,Test,2,1,True,4,0,0,199.0,199.0,0.0,0.0,0.0,False,14.0,179.0,30.5,F,2.0,24350.27,0.0,3.0,<35
1972520,Test,1,0,False,3,1,2,,,2.0,1.0,1.0,True,12.0,155.0,41.5,M,3.0,468930.65,2.0,5.0,35-50
1972749,Test,1,1,True,4,1,1,251.0,143.0,1.0,1.0,1.0,False,15.0,190.0,59.5,M,3.0,158068.69,3.0,6.0,50-65
1972780,Test,1,1,True,4,0,0,120.0,120.0,0.0,0.0,0.0,False,14.0,176.0,30.5,M,3.0,173597.47999999998,4.0,7.0,<35
1972845,Control,1,1,True,4,0,0,471.0,471.0,0.0,0.0,0.0,False,6.0,83.0,51.5,F,3.0,48234.96,0.0,3.0,50-65
1972896,Test,1,1,True,4,0,0,160.0,160.0,0.0,0.0,0.0,False,16.0,194.0,55.5,M,2.0,110397.4,6.0,9.0,50-65
1972962,Test,1,1,True,4,0,0,237.0,237.0,0.0,0.0,0.0,False,12.0,144.0,28.5,M,2.0,57443.21,4.0,7.0,<35
1973052,Test,1,0,False,0,0,1,,,1.0,0.0,0.0,True,16.0,196.0,47.0,F,2.0,28464.25,1.0,4.0,35-50
1973111,Test,1,1,True,4,0,0,195.0,195.0,0.0,0.0,0.0,False,5.0,65.0,64.5,U,2.0,29196.97,3.0,6.0,50-65
1973142,Test,1,1,True,4,0,0,453.0,453.0,0.0,0.0,0.0,False,14.0,168.0,26.0,M,2.0,31943.1,3.0,6.0,<35
1973304,Test,1,1,True,4,0,0,204.0,204.0,0.0,0.0,0.0,False,4.0,58.0,62.5,U,2.0,31647.64,1.0,4.0,50-65
1973917,Control,1,1,True,4,0,0,169.0,169.0,0.0,0.0,0.0,False,8.0,106.0,32.5,M,3.0,117456.33,6.0,9.0,<35
1973922,Test,1,0,False,3,1,0,,,0.0,1.0,1.0,True,14.0,178.0,58.0,F,2.0,51691.42,0.0,3.0,50-65
1973973,Test,1,1,True,4,0,0,149.0,149.0,0.0,0.0,0.0,False,15.0,187.0,18.5,U,2.0,271526.87,4.0,7.0,<35
1973989,Test,1,1,True,4,0,0,232.0,232.0,0.0,0.0,0.0,False,5.0,64.0,47.5,M,2.0,221563.37,3.0,6.0,35-50
1974241,Test,1,1,True,4,0,0,90.0,90.0,0.0,0.0,0.0,False,13.0,156.0,67.5,F,2.0,219404.56,3.0,6.0,65+
1974302,Test,2,1,True,4,1,0,65.0,65.0,0.0,0.5,0.5,False,13.0,164.0,37.0,M,4.0,911771.29,5.0,8.0,35-50
1974478,Test,1,0,False,0,0,0,,,0.0,0.0,0.0,True,9.0,110.0,80.0,M,2.0,38886.97,6.0,9.0,65+
1974550,Test,1,1,True,4,0,1,404.0,251.0,1.0,0.0,0.0,False,5.0,70.0,26.0,U,2.0,35818.16,1.0,4.0,<35
1974569,Control,1,0,False,0,0,0,,,0.0,0.0,0.0,True,5.0,64.0,63.0,F,2.0,28939.9,2.0,5.0,50-65
1974610,Test,1,1,True,4,1,1,149.0,103.0,1.0,1.0,1.0,False,20.0,246.0,21.5,F,3.0,56721.84,4.0,7.0,<35
1974728,Test,1,1,True,4,2,3,331.0,184.0,3.0,2.0,2.0,False,6.0,82.0,24.0,U,2.0,27354.92,6.0,9.0,<35
1974935,Control,1,0,False,1,0,0,,,0.0,0.0,0.0,True,7.0,87.0,57.0,U,2.0,59974.69,0.0,3.0,50-65
1975168,Control,1,0,False,1,0,0,,,0.0,0.0,0.0,True,15.0,189.0,35.0,M,2.0,30438.47,4.0,7.0,<35
1975414,Control,1,1,True,4,0,0,159.0,159.0,0.0,0.0,0.0,False,19.0,238.0,55.5,M,2.0,45965.02,6.0,9.0,50-65
1975444,Control,2,0,False,1,0,1,,,0.5,0.0,0.0,True,6.0,79.0,54.0,U,2.0,291129.71,1.0,4.0,50-65
1975499,Test,2,1,True,4,3,1,961.0,218.0,0.5,1.5,1.5,False,11.0,142.0,71.5,F,2.0,137352.16999999998,4.0,7.0,65+
1975521,Control,5,0,False,3,0,4,,,0.8,0.0,0.0,True,21.0,253.0,63.0,M,2.0,1095385.42,6.0,9.0,50-65
1975637,Test,3,1,True,4,0,1,108.0,108.0,0.3333333333333333,0.0,0.0,False,18.0,216.0,69.0,M,2.0,32409.07,6.0,9.0,65+
1975649,Control,1,1,True,4,0,0,240.0,240.0,0.0,0.0,0.0,False,20.0,241.0,50.5,U,2.0,47959.8,1.0,4.0,50-65
1975904,Control,5,1,True,4,1,0,193.0,193.0,0.0,0.2,0.2,False,30.0,360.0,72.5,M,3.0,236117.64,6.0,9.0,65+
1976026,Control,1,1,True,4,0,0,172.0,172.0,0.0,0.0,0.0,False,5.0,66.0,55.5,M,2.0,1001671.76,6.0,9.0,50-65
1976107,Test,1,1,True,4,0,1,254.0,214.0,1.0,0.0,0.0,False,15.0,181.0,45.5,F,2.0,31549.14,2.0,5.0,35-50
1976268,Control,1,1,True,4,1,0,163.0,144.0,0.0,1.0,1.0,False,5.0,68.0,22.5,U,2.0,41345.91,3.0,6.0,<35
1976723,Test,2,1,True,4,2,1,96.0,96.0,0.5,1.0,1.0,False,18.0,216.0,62.5,F,2.0,159716.25,2.0,5.0,50-65
1976863,Test,1,1,True,4,1,0,319.0,315.0,0.0,1.0,1.0,False,14.0,178.0,35.5,F,2.0,29583.2,1.0,4.0,35-50
1976918,Control,1,0,False,3,0,0,,,0.0,0.0,0.0,True,5.0,64.0,22.0,U,2.0,46670.77,0.0,3.0,<35
1977246,Test,2,0,False,1,1,0,,,0.0,0.5,0.5,True,13.0,167.0,57.0,F,2.0,49925.6,4.0,7.0,50-65
1977311,Test,3,0,False,3,4,4,,,1.3333333333333333,1.3333333333333333,1.3333333333333333,True,15.0,189.0,76.0,F,2.0,359532.75,0.0,4.0,65+
1977502,Test,2,1,True,4,0,0,112.0,112.0,0.0,0.0,0.0,False,20.0,251.0,62.0,U,2.0,81182.76,0.0,3.0,50-65
1978068,Test,1,1,True,4,0,0,242.0,242.0,0.0,0.0,0.0,False,8.0,96.0,48.5,U,2.0,69589.28,5.0,8.0,35-50
1978167,Control,1,1,True,4,0,0,242.0,242.0,0.0,0.0,0.0,False,15.0,191.0,51.5,F,2.0,124991.06,1.0,4.0,50-65
1978274,Test,1,0,False,3,4,2,,,2.0,4.0,4.0,True,14.0,178.0,73.0,F,2.0,193003.78,4.0,7.0,65+
1978521,Test,1,1,True,4,1,0,85.0,68.0,0.0,1.0,1.0,False,9.0,115.0,26.5,M,2.0,34686.09,6.0,9.0,<35
1978655,Control,1,1,True,4,0,0,249.0,249.0,0.0,0.0,0.0,False,21.0,262.0,61.0,U,3.0,64654.32,0.0,3.0,50-65
1978704,Test,1,1,True,4,3,1,1066.0,205.0,1.0,3.0,3.0,False,13.0,167.0,61.5,F,2.0,33414.619999999995,5.0,8.0,50-65
1979382,Control,4,0,False,3,1,5,,,1.25,0.25,0.25,True,4.0,58.0,56.0,U,2.0,26152.54,1.0,4.0,50-65
1979389,Control,1,1,True,4,0,0,839.0,839.0,0.0,0.0,0.0,False,7.0,95.0,70.5,U,2.0,1190869.14,6.0,9.0,65+
1979629,Test,1,1,True,4,0,0,228.0,228.0,0.0,0.0,0.0,False,25.0,301.0,51.5,F,2.0,135894.19,2.0,5.0,50-65
1979816,Control,1,0,False,0,0,0,,,0.0,0.0,0.0,True,6.0,83.0,44.0,U,2.0,33854.05,6.0,9.0,35-50
1979830,Test,1,1,True,4,0,0,418.0,418.0,0.0,0.0,0.0,False,10.0,131.0,53.0,M,2.0,31817.16,1.0,4.0,50-65
1980210,Test,1,0,False,0,0,0,,,0.0,0.0,0.0,True,5.0,71.0,67.0,M,3.0,61746.68,3.0,6.0,65+
1980260,Test,1,1,True,4,1,0,487.0,261.0,0.0,1.0,1.0,False,10.0,121.0,69.5,F,2.0,194552.55,6.0,9.0,65+
1980473,Test,3,1,True,4,2,3,492.0,191.0,1.0,0.6666666666666666,0.6666666666666666,False,19.0,232.0,54.5,F,2.0,43473.31,2.0,5.0,50-65
1980498,Test,1,0,False,1,1,0,,,0.0,1.0,1.0,True,29.0,352.0,75.0,M,2.0,58504.01,3.0,6.0,65+
1980712,Test,1,1,True,4,0,0,123.0,123.0,0.0,0.0,0.0,False,8.0,106.0,27.0,F,2.0,80188.36,0.0,3.0,<35
1981053,Test,1,0,False,3,0,0,,,0.0,0.0,0.0,True,21.0,255.0,22.0,U,2.0,51735.77,5.0,8.0,<35
1981098,Control,1,0,False,0,0,0,,,0.0,0.0,0.0,True,17.0,213.0,66.0,F,2.0,103656.29,3.0,6.0,65+
1981568,Test,1,1,True,4,0,0,323.0,323.0,0.0,0.0,0.0,False,12.0,148.0,59.5,M,2.0,138410.5,2.0,5.0,50-65
1981739,Test,1,0,False,3,0,0,,,0.0,0.0,0.0,True,5.0,63.0,55.0,F,2.0,128772.61,3.0,6.0,50-65
1981903,Test,1,1,True,4,0,0,246.0,246.0,0.0,0.0,0.0,False,6.0,83.0,58.0,U,2.0,164496.94,1.0,4.0,50-65
1981941,Control,1,0,False,3,0,0,,,0.0,0.0,0.0,True,22.0,270.0,27.0,U,2.0,73324.13,1.0,4.0,<35
1982004,Test,1,1,True,4,0,0,180.0,180.0,0.0,0.0,0.0,False,6.0,80.0,44.5,U,2.0,30231.76,1.0,4.0,35-50
1982033,Test,1,0,False,3,0,0,,,0.0,0.0,0.0,True,15.0,190.0,70.0,F,2.0,48513.88,2.0,5.0,65+
1982276,Control,1,0,False,0,0,1,,,1.0,0.0,0.0,True,7.0,94.0,45.0,U,2.0,41193.82,5.0,8.0,35-50
1982424,Test,3,1,True,4,0,0,376.0,376.0,0.0,0.0,0.0,False,22.0,271.0,19.0,M,2.0,25341.04,1.0,4.0,<35
1982746,Test,1,0,False,2,1,1,,,1.0,1.0,1.0,True,15.0,191.0,50.0,M,2.0,193414.44,4.0,7.0,35-50
1982805,Control,1,1,True,4,0,0,550.0,550.0,0.0,0.0,0.0,False,21.0,254.0,49.5,M,2.0,63925.48,3.0,6.0,35-50
1982824,Control,2,1,True,4,3,0,250.0,214.0,0.0,1.5,1.5,False,13.0,161.0,32.5,F,4.0,313353.45,6.0,9.0,<35
1982897,Test,1,1,True,4,0,0,142.0,142.0,0.0,0.0,0.0,False,18.0,216.0,40.5,M,2.0,88933.29000000001,6.0,9.0,35-50
1983087,Test,1,0,False,0,0,0,,,0.0,0.0,0.0,True,27.0,332.0,82.0,F,2.0,35002.28,2.0,5.0,65+
1983217,Test,1,1,True,4,0,0,168.0,168.0,0.0,0.0,0.0,False,5.0,70.0,48.5,U,3.0,71507.87,2.0,5.0,35-50
1983300,Test,1,0,False,0,0,0,,,0.0,0.0,0.0,True,9.0,119.0,32.0,F,2.0,41521.3,0.0,3.0,<35
1983405,Control,1,1,True,4,0,0,276.0,276.0,0.0,0.0,0.0,False,9.0,119.0,60.5,F,2.0,62774.51,1.0,4.0,50-65
1983489,Test,2,1,True,4,3,1,168.0,168.0,0.5,1.5,1.5,False,9.0,115.0,66.5,F,2.0,48654.63,3.0,7.0,65+
1983898,Control,1,0,False,0,0,0,,,0.0,0.0,0.0,True,6.0,81.0,63.0,U,3.0,105111.11,1.0,4.0,50-65
1984039,Control,1,1,True,4,2,0,2699.0,486.0,0.0,2.0,2.0,False,4.0,58.0,47.5,U,2.0,53627.67999999999,3.0,6.0,35-50
1984136,Control,1,0,False,3,0,0,,,0.0,0.0,0.0,True,27.0,333.0,70.0,M,3.0,212121.88,4.0,7.0,65+
1984213,Test,1,0,False,2,1,0,,,0.0,1.0,1.0,True,6.0,72.0,70.0,M,2.0,26281.52,6.0,9.0,65+
1984672,Control,1,0,False,3,2,0,,,0.0,2.0,2.0,True,7.0,90.0,31.0,U,2.0,34571.25,1.0,5.0,<35
1985549,Test,1,0,False,0,0,0,,,0.0,0.0,0.0,True,21.0,253.0,49.0,M,3.0,728161.7100000001,6.0,9.0,35-50
1985555,Control,1,0,False,0,0,0,,,0.0,0.0,0.0,True,8.0,102.0,34.0,U,2.0,118855.07,6.0,9.0,<35
1986076,Test,1,1,True,4,0,0,75.0,75.0,0.0,0.0,0.0,False,10.0,131.0,48.5,M,2.0,65468.36,2.0,5.0,35-50
1986539,Control,1,1,True,4,0,0,103.0,103.0,0.0,0.0,0.0,False,4.0,58.0,24.5,U,3.0,47470.34,2.0,5.0,<35
1986592,Control,1,1,True,4,1,0,150.0,136.0,0.0,1.0,1.0,False,14.0,172.0,28.5,F,2.0,75130.67,2.0,6.0,<35
1986643,Control,2,1,True,4,0,0,216.0,216.0,0.0,0.0,0.0,False,22.0,273.0,51.0,M,2.0,50762.58,1.0,5.0,50-65
1987005,Test,3,1,True,4,1,0,111.0,111.0,0.0,0.3333333333333333,0.3333333333333333,False,20.0,240.0,41.5,F,3.0,3736556.05,5.0,8.0,35-50
1987034,Control,1,0,False,0,0,0,,,0.0,0.0,0.0,True,11.0,137.0,56.0,F,2.0,58148.48,2.0,5.0,50-65
1987287,Test,1,0,False,3,0,0,,,0.0,0.0,0.0,True,5.0,66.0,31.0,U,2.0,40617.73,3.0,6.0,<35
1987491,Test,2,0,False,3,0,0,,,0.0,0.0,0.0,True,15.0,189.0,72.0,F,2.0,46911.27,3.0,6.0,65+
1988002,Control,1,1,True,4,0,1,269.0,207.0,1.0,0.0,0.0,False,8.0,103.0,37.0,U,2.0,43281.19,2.0,5.0,35-50
1988246,Test,1,0,False,1,0,4,,,4.0,0.0,0.0,True,14.0,179.0,54.0,F,2.0,35961.91,0.0,3.0,50-65
1988758,Test,1,0,False,0,0,0,,,0.0,0.0,0.0,True,6.0,74.0,36.0,F,5.0,328348.63,6.0,9.0,35-50
1988797,Test,1,1,True,4,0,0,121.0,121.0,0.0,0.0,0.0,False,12.0,147.0,68.0,F,2.0,143589.58000000002,0.0,3.0,65+
1988961,Control,4,1,True,4,0,0,415.0,415.0,0.0,0.0,0.0,False,17.0,208.0,46.5,M,2.0,43547.44,3.0,6.0,35-50
1989030,Control,2,1,True,4,0,0,137.0,137.0,0.0,0.0,0.0,False,5.0,71.0,51.0,U,2.0,48847.03,2.0,5.0,50-65
1989042,Test,2,0,False,3,2,0,,,0.0,1.0,1.0,True,5.0,70.0,61.5,U,3.0,54906.0,6.0,9.0,50-65
1989165,Control,1,1,True,4,0,0,74.0,74.0,0.0,0.0,0.0,False,9.0,112.0,51.0,F,2.0,68846.32,0.0,4.0,50-65
1989878,Test,1,1,True,4,0,0,350.0,350.0,0.0,0.0,0.0,False,22.0,270.0,72.5,M,3.0,131178.05,2.0,5.0,65+
1990150,Test,1,1,True,4,0,0,143.0,143.0,0.0,0.0,0.0,False,21.0,259.0,59.5,F,2.0,148812.09999999998,0.0,3.0,50-65
1990597,Test,1,0,False,2,0,0,,,0.0,0.0,0.0,True,29.0,356.0,59.0,M,3.0,420633.94,5.0,8.0,50-65
1990671,Test,1,1,True,4,0,0,586.0,586.0,0.0,0.0,0.0,False,6.0,72.0,29.5,U,2.0,160690.43,6.0,9.0,<35
1990675,Control,7,1,True,4,2,18,508.0,405.0,2.5714285714285716,0.2857142857142857,0.2857142857142857,False,9.0,110.0,57.5,F,2.0,30763.12,0.0,3.0,50-65
1990708,Control,1,1,True,4,0,0,177.0,177.0,0.0,0.0,0.0,False,5.0,70.0,60.5,M,2.0,194092.4,5.0,8.0,50-65
